ID,FATHER,MOTHER
VX14082,VR26970,VR90012
VX14083,VR26970,VR90012
VX14084,VR26970,VR90012
VX14085,VR26970,VR90012
VX14086,VR26970,VR90012
VX14087,VR26970,VR90012
VX14088,VR26970,VR90012
VX14089,VR26970,VR90012
VX14362,VP51086,VP51946
VX14363,VP51086,VP51946
VX14364,VP51086,VP51946
VX14365,VP51086,VP51946
VX14366,VP51086,VP51946
VX14367,VP51086,VP51946
VX14368,VP51086,VP51946
VX14428,VP51962,H301807
VX14429,VP51962,H301807
VX14430,VP51962,H301807
VX14431,VP51962,H301807
VX14432,VP51962,H301807
VX14433,VP51962,H301807
VX14434,VP51962,H301807
VX14435,VP51962,H301807
VX14436,VP51962,H301807
VX14482,VN56416,H301820
VX14483,VN56416,H301820
VX14484,VN56416,H301820
VX14485,VN56416,H301820
VX14486,VN56416,H301820
VX14487,VN56416,H301820
VX14488,VN56416,H301820
VX14489,VN56416,H301820
VX14490,VN56416,H301820
NE95860,NE95720,NC11124
NE95861,NE95720,NC11124
NE95862,NE95720,NC11124
NE95863,NE95720,NC11124
NE95864,NE95720,NC11124
NE95865,NE95720,NC11124
NE95866,NE95720,NC11124
NE95867,NE95720,NC11124
NE95868,NE95720,NC11124
NE95869,NE95720,NC11124
NE96977,NE95716,NK59557
NE96978,NE95716,NK59557
NE96979,NE95716,NK59557
NE96980,NE95716,NK59557
NE96981,NE95716,NK59557
NE96982,NE95716,NK59557
NE96983,NE95716,NK59557
NE96984,NE95716,NK59557
NE96985,NE95716,NK59557
NE96986,NE95716,NK59557
NE96987,NE95716,NK59557
NE96988,NE95716,NK59557
NK59461,A007132,NE95717
NK59462,A007132,NE95717
NK59463,A007132,NE95717
NK59464,A007132,NE95717
NK59465,A007132,NE95717
NK59466,A007132,NE95717
NK59467,A007132,NE95717
NK59468,A007132,NE95717
NK59469,A007132,NE95717
NK59470,A007132,NE95717
NK59471,A007132,NE95717
NK59846,B067119,NE95715
NK59847,B067119,NE95715
NK59848,B067119,NE95715
NK59849,B067119,NE95715
NK59850,B067119,NE95715
NN30151,B067119,NE95715
NN30152,B067119,NE95715
NN30153,B067119,NE95715
NN30154,B067119,NE95715
NN30434,NN34413,NE96958
NN30435,NN34413,NE96958
NN30436,NN34413,NE96958
NN30437,NN34413,NE96958
NN30438,NN34413,NE96958
NN30439,NN34413,NE96958
NN30440,NN34413,NE96958
NN34675,B069521,NE96996
NN34676,B069521,NE96996
NN34677,B069521,NE96996
NN34678,B069521,NE96996
NN34679,B069521,NE96996
NN35305,NC51999,NE95717
NN35306,NC51999,NE95717
NN35307,NC51999,NE95717
NN35308,NC51999,NE95717
NN35309,NC51999,NE95717
NN35310,NC51999,NE95717
NN35311,NC51999,NE95717
NN35312,NC51999,NE95717
NN35313,NC51999,NE95717
NN35314,NC51999,NE95717
NN35315,NC51999,NE95717
NN35394,NK59999,B069386
NN35395,NK59999,B069386
NN35396,NK59999,B069386
NN35397,NK59999,B069386
NN35398,NK59999,B069386
NN35399,NK59999,B069386
NN35400,NK59999,B069386
NN35685,C695226,NN87668
NN35686,C695226,NN87668
NN35687,C695226,NN87668
NN35688,C695226,NN87668
NN35689,C695226,NN87668
NN35690,C695226,NN87668
NN35691,C695226,NN87668
NN35692,C695226,NN87668
NN35693,C695226,NN87668
NN35694,C695226,NN87668
NN86874,A725178,NE95717
NN86875,A725178,NE95717
NN86876,A725178,NE95717
NN86877,A725178,NE95717
NN86878,A725178,NE95717
NN86879,A725178,NE95717
NN86880,A725178,NE95717
NN86881,A725178,NE95717
NN86882,A725178,NE95717
NN86883,A725178,NE95717
NN86884,A725178,NE95717
NN86957,NK59999,B069386
NN86958,NK59999,B069386
NN86959,NK59999,B069386
NN86960,NK59999,B069386
NN86961,NK59999,B069386
NN86962,NK59999,B069386
NN86963,NK59999,B069386
NN86964,NK59999,B069386
NN86965,NK59999,B069386
NN86966,NK59999,B069386
NN87600,NE95719,KR84559
NN87601,NE95719,KR84559
NN87602,NE95719,KR84559
NN87603,NE95719,KR84559
NN87604,NE95719,KR84559
NN87605,NE95719,KR84559
NN87606,NE95719,KR84559
NN87607,NE95719,KR84559
NN87695,NN87527,NN87529
NN87696,NN87527,NN87529
NN87697,NN87527,NN87529
NN87698,NN87527,NN87529
NN87699,NN87527,NN87529
NN87700,NN87527,NN87529
NN88569,VB54007,NN86497
NN88570,VB54007,NN86497
NN88571,VB54007,NN86497
NN88572,VB54007,NN86497
NN88573,VB54007,NN86497
NN88574,VB54007,NN86497
NN88575,VB54007,NN86497
NN88576,VB54007,NN86497
NN88577,VB54007,NN86497
NN88578,VB54007,NN86497
NN88991,VB54389,NN86757
TA15468,N200036,VX13390
TA15469,N200036,VX13390
TA15470,N200036,VX13390
TA15471,N200036,VX13390
TA15472,N200036,VX13390
TA15473,N200036,VX13390
TA15495,VS83221,N200060
TA15496,VS83221,N200060
TA15497,VS83221,N200060
TA15498,VS83221,N200060
TA15499,VS83221,N200060
TA15500,VS83221,N200060
TA15501,VS83221,N200060
TA15502,VS83221,N200060
TA15503,VS83221,N200060
TA15700,VT34542,F_2262276
TA15701,VT34542,F_2262276
TA15702,VT34542,F_2262276
TA15703,VT34542,F_2262276
TA15704,VT34542,F_2262276
TA15705,VT34542,F_2262276
TA15706,VT34542,F_2262276
TA15707,VT34542,F_2262276
VA66621,NN86409,NN86717
VA66622,NN86409,NN86717
VA66623,NN86409,NN86717
VA66624,NN86409,NN86717
VA66625,NN86409,NN86717
VA66626,NN86409,NN86717
VA66627,NN86409,NN86717
VA66628,NN86409,NN86717
VA66638,NN86722,VB54778
VA66639,NN86722,VB54778
VA66640,NN86722,VB54778
VA66641,NN86722,VB54778
VA66642,NN86722,VB54778
VB54593,E066312,NE95717
VB54594,E066312,NE95717
VB54595,E066312,NE95717
VB54596,E066312,NE95717
VB54597,E066312,NE95717
VB54598,E066312,NE95717
VB54599,E066312,NE95717
VB54600,E066312,NE95717
VB54601,E066312,NE95717
VB54602,E066312,NE95717
VB54603,E066312,NE95717
VB54670,VB54005,NN87034
VB54671,VB54005,NN87034
VB54672,VB54005,NN87034
VB54673,VB54005,NN87034
VB54674,VB54005,NN87034
VB54675,VB54005,NN87034
VB54676,VB54005,NN87034
VB54677,VB54005,NN87034
VB54678,VB54005,NN87034
VB54679,VB54005,NN87034
VC47001,VB54389,NN86757
VE26001,VC47486,VB55038
VE26002,VC47486,VB55038
VE26003,VC47486,VB55038
VE26004,VC47486,VB55038
VE26115,VE32781,VE26320
VE26134,M_2246216,VE27803
VE26135,M_2246216,VE27803
VE26136,M_2246216,VE27803
VE26137,M_2246216,VE27803
VE26138,M_2246216,VE27803
VE26139,M_2246216,VE27803
VE26140,M_2246216,VE27803
VE26141,M_2246216,VE27803
VE26341,E983848,VE27359
VE26342,E983848,VE27359
VE26343,E983848,VE27359
VE26344,E983848,VE27359
VE26345,E983848,VE27359
VE26346,E983848,VE27359
VE26347,E983848,VE27359
VE26348,E983848,VE27359
VE26920,E984182,NN34866
VE26921,E984182,NN34866
VE26922,E984182,NN34866
VE26923,E984182,NN34866
VE26924,E984182,NN34866
VE26925,E984182,NN34866
VE27045,VB54083,VB54567
VE27046,VB54083,VB54567
VE27047,VB54083,VB54567
VE27048,VB54083,VB54567
VE27049,VB54083,VB54567
VE27050,VB54083,VB54567
VE27376,NN86723,VC47168
VE27377,NN86723,VC47168
VE27378,NN86723,VC47168
VE27379,NN86723,VC47168
VE27380,NN86723,VC47168
VE27381,NN86723,VC47168
VE27382,NN86723,VC47168
VE27383,NN86723,VC47168
VE27491,VB54007,NN86497
VE27492,VB54007,NN86497
VE27493,VB54007,NN86497
VE27494,VB54007,NN86497
VE27495,VB54007,NN86497
VE27559,VC47106,C716666
VE27560,VC47106,C716666
VE27561,VC47106,C716666
VE27562,VC47106,C716666
VE27563,VC47106,C716666
VE27564,VC47106,C716666
VE27728,VE27552,VB54566
VE27729,VE27552,VB54566
VE27730,VE27552,VB54566
VE27731,VE27552,VB54566
VE27732,VE27552,VB54566
VE27733,VE27552,VB54566
VE27734,VE27552,VB54566
VE27735,VE27552,VB54566
VE27736,VE27552,VB54566
VE27883,NN86929,VB54569
VE27884,NN86929,VB54569
VE27885,NN86929,VB54569
VE27886,NN86929,VB54569
VE27887,NN86929,VB54569
VE27888,NN86929,VB54569
VE27889,NN86929,VB54569
VE27890,NN86929,VB54569
VE27891,NN86929,VB54569
VE27892,NN86929,VB54569
VE32525,NN35939,VC47463
VE32526,NN35939,VC47463
VE32527,NN35939,VC47463
VE32528,NN35939,VC47463
VE32529,NN35939,VC47463
VE32530,NN35939,VC47463
VE32531,NN35939,VC47463
VE32562,VC47467,E985016
VE32563,VC47467,E985016
VE32564,VC47467,E985016
VE32565,VC47467,E985016
VE32566,VC47467,E985016
VE32585,NN35939,VC47463
VE32946,NN30554,F833147
VE32947,NN30554,F833147
VE32948,NN30554,F833147
VE32949,NN30554,F833147
VE33059,VB55335,NN34866
VE33060,VB55335,NN34866
VE33061,VB55335,NN34866
VE33062,VB55335,NN34866
VE33063,VB55335,NN34866
VE33064,VB55335,NN34866
VE33065,VB55335,NN34866
VE33072,VC47481,VB55182
VE33073,VC47481,VB55182
VE33074,VC47481,VB55182
VE33075,VC47481,VB55182
VE33076,VC47481,VB55182
VE33077,VC47481,VB55182
VE33078,VC47481,VB55182
VE33079,VC47481,VB55182
VE33220,VE26006,VC47059
VE33221,VE26006,VC47059
VE33222,VE26006,VC47059
VE33223,VE26006,VC47059
VE33224,VE26006,VC47059
VE33428,VE33526,F465087
VE33429,VE33526,F465087
VE33430,VE33526,F465087
VE33431,VE33526,F465087
VE33432,VE33526,F465087
VE33433,VE33526,F465087
VE33434,VE33526,F465087
VE33435,VE33526,F465087
VE33436,VE33526,F465087
VF63163,VS83221,N200060
VF63164,VS83221,N200060
VF63165,VS83221,N200060
VF63166,VS83221,N200060
VF63167,VS83221,N200060
VF63168,VS83221,N200060
VF63169,VS83221,N200060
VF63170,VS83221,N200060
VF63454,VT34542,P439149
VF63455,VT34542,P439149
VF63456,VT34542,P439149
VF63457,VT34542,P439149
VF63458,VT34542,P439149
VF63459,VT34542,P439149
VF63460,VT34542,P439149
VF63461,VT34542,P439149
VF63462,VT34542,P439149
VF63917,M_2270910,VX13390
VF63918,M_2270910,VX13390
VF63919,M_2270910,VX13390
VF63920,M_2270910,VX13390
VF63921,M_2270910,VX13390
VF63922,M_2270910,VX13390
VF63923,M_2270910,VX13390
VF63924,M_2270910,VX13390
VF64014,K578516,VX13390
VF64015,K578516,VX13390
VF64016,K578516,VX13390
VF64017,K578516,VX13390
VF64019,K578516,VX13390
VF64020,K578516,VX13390
VF64021,K578516,VX13390
VF64628,H301805,VX13735
VF64629,H301805,VX13735
VF64630,H301805,VX13735
VF64631,H301805,VX13735
VF64632,H301805,VX13735
VF64633,H301805,VX13735
VF64634,H301805,VX13735
VF64635,H301805,VX13735
VF64636,H301805,VX13735
VF64916,VR26529,VS83726
VF64917,VR26529,VS83726
VF64918,VR26529,VS83726
VF64919,VR26529,VS83726
VF64920,VR26529,VS83726
VF64921,VR26529,VS83726
VF64922,VR26529,VS83726
VF64923,VR26529,VS83726
VF64924,VR26529,VS83726
VF64925,VR26529,VS83726
VH21001,VE27936,F_2175756
VH21002,VE27936,F_2175756
VH21003,VE27936,F_2175756
VH21004,VE27936,F_2175756
VH21005,VE27936,F_2175756
VH21006,VE27936,F_2175756
VH21101,VE27936,VE27069
VH21299,VE27936,F_2175756
VH21300,VE27936,F_2175756
VH21448,VE33526,F465087
VH21449,VE33526,F465087
VH21450,VE33526,F465087
VH21451,VE33526,F465087
VH21452,VE33526,F465087
VH21453,VE33526,F465087
VH21454,VE33526,F465087
VH21455,VE33526,F465087
VH21456,VE33526,F465087
VH21457,VE33526,F465087
VH21458,VE33526,F465087
VH21496,VE27936,VE27069
VH21497,VE27936,VE27069
VH21498,VE27936,VE27069
VH21499,VE27936,VE27069
VH21500,VE27936,VE27069
VH21883,VE26229,VE26207
VH21884,VE26229,VE26207
VH21885,VE26229,VE26207
VH21886,VE26229,VE26207
VH82027,VH12323,F952683
VH82028,VH12323,F952683
VH82029,VH12323,F952683
VH82030,VH12323,F952683
VH82031,VH12323,F952683
VH82032,VH12323,F952683
VH82033,VH12323,F952683
VH82034,VH12323,F952683
VH82035,VH12323,F952683
VH82036,VH12323,F952683
VH82037,VH12323,F952683
VH82046,VH12346,VH83256
VH82047,VH12346,VH83256
VH82048,VH12346,VH83256
VH82049,VH12346,VH83256
VH82050,VH12346,VH83256
VH82051,VH12346,VH83256
VH82267,VH84984,VH12334
VH82268,VH84984,VH12334
VH82269,VH84984,VH12334
VH82270,VH84984,VH12334
VH82271,VH84984,VH12334
VH82272,VH84984,VH12334
VH82273,VH84984,VH12334
VH82274,VH84984,VH12334
VH82275,VH84984,VH12334
VH82323,VH99823,VH12395
VH82324,VH99823,VH12395
VH82325,VH99823,VH12395
VH82326,VH99823,VH12395
VH82327,VH99823,VH12395
VH82328,VH99823,VH12395
VH82329,VH99823,VH12395
VH82330,VH99823,VH12395
VH82331,F937899,VH12329
VH82332,F937899,VH12329
VH82333,F937899,VH12329
VH82334,F937899,VH12329
VH82335,F937899,VH12329
VH82423,VH12356,VH84760
VH82424,VH12356,VH84760
VH82425,VH12356,VH84760
VH82426,VH12356,VH84760
VH82427,VH12356,VH84760
VH82428,VH12356,VH84760
VH82429,VH12356,VH84760
VH82430,VH12356,VH84760
VH82431,VH12356,VH84760
VH82432,VH84392,F465931
VH82433,VH84392,F465931
VH82434,VH84392,F465931
VH82435,VH84392,F465931
VH82436,VH84392,F465931
VH82437,VH84392,F465931
VH82438,VH84392,F465931
VH82439,VH84392,F465931
VH82440,VH84392,F465931
VH82441,VH84392,F465931
VH82442,VH84392,F465931
VH82443,VH84392,F465931
VH82444,H300346,VH84976
VH82445,H300346,VH84976
VH82446,H300346,VH84976
VH82447,H300346,VH84976
VH82448,H300346,VH84976
VH82449,H300346,VH84976
VH82450,H300346,VH84976
VH82451,H300346,VH84976
VH82452,VH12355,VH84643
VH82453,VH12355,VH84643
VH82454,VH12355,VH84643
VH82455,VH12355,VH84643
VH82456,VH12355,VH84643
VH82457,VH12355,VH84643
VH82458,VH12355,VH84643
VH82649,H303422,VH12348
VH82650,H303422,VH12348
VH82651,H303422,VH12348
VH82652,H303422,VH12348
VH82653,H303422,VH12348
VH82654,H303422,VH12348
VH82655,H303422,VH12348
VH82656,H303422,VH12348
VH82657,H303422,VH12348
VH82741,VH84815,H303452
VH82742,VH84815,H303452
VH82743,VH84815,H303452
VH82744,VH84815,H303452
VH82745,VH84815,H303452
VH82746,VH84815,H303452
VH82747,VH84815,H303452
VH82748,VH84815,H303452
VH82749,VH84815,H303452
VH82750,VH84815,H303452
VH82751,VH84815,H303452
VH82858,VH21112,VH12331
VH82859,VH21112,VH12331
VH82860,VH21112,VH12331
VH82861,VH21112,VH12331
VH82862,VH21112,VH12331
VH82863,VH21112,VH12331
VH82864,VH21112,VH12331
VH82991,H303488,VH12348
VH82992,H303488,VH12348
VH82993,H303488,VH12348
VH82994,H303488,VH12348
VH82995,H303488,VH12348
VH82996,H303488,VH12348
VH82997,H303488,VH12348
VH83228,E368867,VE26234
VH83229,E368867,VE26234
VH83230,E368867,VE26234
VH83231,E368867,VE26234
VH83232,E368867,VE26234
VH83233,E368867,VE26234
VH83234,E368867,VE26234
VH83235,E368867,VE26234
VH83236,E368867,VE26234
VH83367,VH83503,VH21607
VH83368,VH83503,VH21607
VH83369,VH83503,VH21607
VH83370,VH83503,VH21607
VH83371,VH83503,VH21607
VH83372,VH83503,VH21607
VH83373,VH83503,VH21607
VH83374,VH83503,VH21607
VH83543,VE26288,F465868
VH83544,VE26288,F465868
VH83545,VE26288,F465868
VH83546,VE26288,F465868
VH83547,VE26288,F465868
VH83548,VE26288,F465868
VH83549,VE26288,F465868
VH83550,VE26288,F465868
VH83573,VE26007,E181472
VH83574,VE26007,E181472
VH83575,VE26007,E181472
VH83576,VE26007,E181472
VH83577,VE26007,E181472
VH83578,VE26007,E181472
VH83579,VE26007,E181472
VH83580,VE26007,E181472
VH83597,VE26292,VE26234
VH83598,VE26292,VE26234
VH83599,VE26292,VE26234
VH83600,VE26292,VE26234
VH83640,VE27935,VC47292
VH83641,VE27935,VC47292
VH83642,VE27935,VC47292
VH83643,VE27935,VC47292
VH83644,VE27935,VC47292
VH83645,VE27935,VC47292
VH83646,VE27935,VC47292
VH83722,F491400,VE27359
VH83723,F491400,VE27359
VH83724,F491400,VE27359
VH83725,F491400,VE27359
VH83726,F491400,VE27359
VH83727,F491400,VE27359
VH83766,VE26219,VE32728
VH83767,VE26219,VE32728
VH83768,VE26219,VE32728
VH83769,VE26219,VE32728
VH83770,VE26219,VE32728
VH83771,VE26219,VE32728
VH83824,NN34815,VE32728
VH83825,NN34815,VE32728
VH83826,NN34815,VE32728
VH83827,NN34815,VE32728
VH83828,NN34815,VE32728
VH83829,NN34815,VE32728
VH83830,NN34815,VE32728
VH83831,NN34815,VE32728
VH83832,NN34815,VE32728
VH83932,VH83503,F938332
VH83933,VH83503,F938332
VH83934,VH83503,F938332
VH83935,VH83503,F938332
VH83936,VH83503,F938332
VH83937,VH83503,F938332
VH83938,VH83503,F938332
VH83939,VH83503,F938332
VH83952,VH84967,F938402
VH83953,VH84967,F938402
VH83954,VH84967,F938402
VH83955,VH84967,F938402
VH83956,VH84967,F938402
VH83957,VH84967,F938402
VH83958,VH84967,F938402
VH83959,VH84967,F938402
VH84029,E956868,VE27805
VH84030,E956868,VE27805
VH84031,E956868,VE27805
VH84032,E956868,VE27805
VH84033,E956868,VE27805
VH84034,E956868,VE27805
VH84035,E956868,VE27805
VH84036,E956868,VE27805
VH84182,VE27552,VB54566
VH84183,VE27552,VB54566
VH84184,VE27552,VB54566
VH84185,VE27552,VB54566
VH84186,VE27552,VB54566
VH84187,VE27552,VB54566
VH84188,VE27552,VB54566
VH84189,VE27552,VB54566
VH84190,VE27552,VB54566
VH84191,VE27552,VB54566
VH84426,VE27160,VE33226
VH84427,VE27160,VE33226
VH84428,VE27160,VE33226
VH84429,VE27160,VE33226
VH84430,VE27160,VE33226
VH84431,VE27160,VE33226
VH84432,VE27160,VE33226
VH84433,VE27160,VE33226
VH84434,VE27160,VE33226
VH84435,VE27160,VE33226
VH84436,VE27160,VE33226
VH84437,VE27160,VE33226
VH84438,VE27160,VE33226
VH84483,VH12260,VB54572
VH84484,VH12260,VB54572
VH84485,VH12260,VB54572
VH84486,VH12260,VB54572
VH84487,VH12260,VB54572
VH84488,VH12260,VB54572
VH84489,VH12260,VB54572
VH84490,VH12260,VB54572
VH84491,VH12260,VB54572
VH84562,VE33227,C716895
VH84563,VE33227,C716895
VH84564,VE33227,C716895
VH84565,VE33227,C716895
VH84566,VE33227,C716895
VH84567,VE33227,C716895
VH84568,VE33227,C716895
VH84569,VE33227,C716895
VH84570,VE33227,C716895
VH84571,VE33227,C716895
VH84659,VE27900,E956216
VH84660,VE27900,E956216
VH84661,VE27900,E956216
VH84662,VE27900,E956216
VH84663,VE27900,E956216
VH84664,VE27900,E956216
VH84665,VE27900,E956216
VH84666,VE27900,E956216
VH84763,VE33730,VH84293
VH84764,VE33730,VH84293
VH84765,VE33730,VH84293
VH84766,VE33730,VH84293
VH84767,VE33730,VH84293
VH84768,VE33730,VH84293
VH84842,VE27900,VB55520
VH84843,VE27900,VB55520
VH84844,VE27900,VB55520
VH84845,VE27900,VB55520
VH84846,VE27900,VB55520
VH84847,VE27900,VB55520
VH84848,VE27900,VB55520
VH84849,VE27900,VB55520
VH84994,F937900,VE33228
VH84995,F937900,VE33228
VH84996,F937900,VE33228
VH84997,F937900,VE33228
VH84998,F937900,VE33228
VH84999,F937900,VE33228
VH85000,F937900,VE33228
VH99632,H300512,VH82120
VH99633,H300512,VH82120
VH99634,H300512,VH82120
VH99635,H300512,VH82120
VH99636,H300512,VH82120
VH99637,H300512,VH82120
VH99638,H300512,VH82120
VH99639,H300512,VH82120
VH99640,H300512,VH82120
VH99801,F937900,VE33228
VH99938,F465942,VH84971
VH99939,F465942,VH84971
VH99940,F465942,VH84971
VH99941,F465942,VH84971
VH99942,F465942,VH84971
VH99943,F465942,VH84971
VH99944,F465942,VH84971
VH99945,F465942,VH84971
VJ57034,VE26277,VE26234
VJ57035,VE26277,VE26234
VJ57036,VE26277,VE26234
VJ57037,VE26277,VE26234
VJ57038,VE26277,VE26234
VJ57039,VE26277,VE26234
VJ57040,VE26277,VE26234
VJ57041,VE26277,VE26234
VJ57864,VH84390,VB55912
VJ57865,VH84390,VB55912
VJ57866,VH84390,VB55912
VJ57867,VH84390,VB55912
VJ57868,VH84390,VB55912
VJ57869,VH84390,VB55912
VJ57870,VH84390,VB55912
VJ58741,VH12356,VH84760
VJ58742,VH12356,VH84760
VJ58743,VH12356,VH84760
VJ58744,VH12356,VH84760
VJ58745,VH12356,VH84760
VJ58746,VH12356,VH84760
VJ58747,VH12356,VH84760
VJ58748,VH12356,VH84760
VJ58749,VH12356,VH84760
VJ58979,M_2199516,NN30562
VJ58980,M_2199516,NN30562
VJ58981,M_2199516,NN30562
VJ58982,M_2199516,NN30562
VJ58983,M_2199516,NN30562
VJ58984,M_2199516,NN30562
VJ58985,M_2199516,NN30562
VJ58986,M_2199516,NN30562
VJ58992,VH82119,VH82129
VJ58993,VH82119,VH82129
VJ58994,VH82119,VH82129
VJ58995,VH82119,VH82129
VJ58996,VH82119,VH82129
VJ59047,VH83279,VE26234
VJ59048,VH83279,VE26234
VJ59049,VH83279,VE26234
VJ59050,VH83279,VE26234
VJ59051,VH83279,VE26234
VJ59052,VH83279,VE26234
VJ59053,VH83279,VE26234
VJ59054,VH83279,VE26234
VJ59055,VH83279,VE26234
VJ59071,VJ57101,VH82057
VJ59072,VJ57101,VH82057
VJ59073,VJ57101,VH82057
VJ59074,VJ57101,VH82057
VJ59346,VH84967,F938402
VJ59347,VH84967,F938402
VJ59348,VH84967,F938402
VJ59349,VH84967,F938402
VJ59350,VH84967,F938402
VJ59352,VH84967,F938402
VJ59353,VH84967,F938402
VJ59354,VH84967,F938402
VJ59355,VH84967,F938402
VJ59356,VH84967,F938402
VJ59989,VH84815,H301107
VJ59990,VH84815,H301107
VJ59991,VH84815,H301107
VJ59992,VH84815,H301107
VJ59993,VH84815,H301107
VJ59994,VH84815,H301107
VJ59995,VH84815,H301107
VJ59996,VH84815,H301107
VJ59997,VH84815,H301107
VJ59998,VH84815,H301107
VN56261,H301335,VB55710
VN56262,H301335,VB55710
VN56263,H301335,VB55710
VN56264,H301335,VB55710
VN56265,H301335,VB55710
VN56266,H301335,VB55710
VN56267,H301335,VB55710
VN56310,M_2212976,VH82054
VN56311,M_2212976,VH82054
VN56312,M_2212976,VH82054
VN56313,M_2212976,VH82054
VN56314,M_2212976,VH82054
VN56315,M_2212976,VH82054
VN56316,M_2212976,VH82054
VN56317,M_2212976,VH82054
VN56318,M_2212976,VH82054
VN56319,M_2212976,VH82054
VN56320,M_2212976,VH82054
VN56330,VJ58758,VN86090
VN56331,VJ58758,VN86090
VN56332,VJ58758,VN86090
VN56333,VJ58758,VN86090
VN56334,VJ58758,VN86090
VN56335,VJ58758,VN86090
VN56336,VJ58758,VN86090
VN56337,VJ58758,VN86090
VN56338,NN30554,F_2223696
VN56339,NN30554,F_2223696
VN56340,NN30554,F_2223696
VN56341,NN30554,F_2223696
VN56342,NN30554,F_2223696
VN56343,NN30554,F_2223696
VN56344,NN30554,F_2223696
VN56345,NN30554,F_2223696
VN56346,NN30554,F_2223696
VN56347,NN30554,F_2223696
VN56348,NN30554,F_2223696
VN56349,NN30554,F_2223696
VN56350,NN30554,F_2223696
VN57189,VH83461,VJ57715
VN57190,VH83461,VJ57715
VN57191,VH83461,VJ57715
VN57192,VH83461,VJ57715
VN57193,VH83461,VJ57715
VN57340,E985033,VH99161
VN57341,E985033,VH99161
VN57342,E985033,VH99161
VN57343,E985033,VH99161
VN57344,E985033,VH99161
VN57345,E985033,VH99161
VN57548,NN30558,H300547
VN57549,NN30558,H300547
VN57550,NN30558,H300547
VN57551,NN30558,H300547
VN57552,NN30558,H300547
VN57553,NN30558,H300547
VN57554,NN30558,H300547
VN57555,NN30558,H300547
VN57556,NN30558,H300547
VN57639,VH82122,VH82010
VN57640,VH82122,VH82010
VN57641,VH82122,VH82010
VN57642,VH82122,VH82010
VN57643,VH82122,VH82010
VN57644,VH82122,VH82010
VN57645,VH82122,VH82010
VN57646,VH82122,VH82010
VN57647,VH82122,VH82010
VN57648,VH82122,VH82010
VN57649,VH82122,VH82010
VN57666,NN30847,F874754
VN57667,NN30847,F874754
VN57668,NN30847,F874754
VN57669,NN30847,F874754
VN57670,NN30847,F874754
VN57671,NN30847,F874754
VN57672,NN30847,F874754
VN57673,NN30847,F874754
VN57674,NN30847,F874754
VN57708,VH82085,NN30571
VN57709,VH82085,NN30571
VN57710,VH82085,NN30571
VN57711,VH82085,NN30571
VN57712,VH82085,NN30571
VN57713,VH82085,NN30571
VN57714,VH82085,NN30571
VN57715,VH82085,NN30571
VN57763,VN57594,H300526
VN57764,VN57594,H300526
VN57765,VN57594,H300526
VN57766,VN57594,H300526
VN57767,VN57594,H300526
VN57768,VN57594,H300526
VN57769,VH82119,H300532
VN57770,VH82119,H300532
VN57771,VH82119,H300532
VN57772,VH82119,H300532
VN57773,VH82119,H300532
VN57774,VH82119,H300532
VN57775,VH82119,H300532
VN57776,VH82119,H300532
VN57777,VH82119,H300532
VN57778,VH82119,H300532
VN57856,VJ59845,VJ58823
VN57857,VJ59845,VJ58823
VN57858,VJ59845,VJ58823
VN57859,VJ59845,VJ58823
VN57860,VJ59845,VJ58823
VN57861,VJ59845,VJ58823
VN57862,VJ59845,VJ58823
VN57863,VJ59845,VJ58823
VN57864,VJ59845,VJ58823
VN57865,VJ59845,VJ58823
VN57866,VJ59845,VJ58823
VN85554,VH84815,H301107
VN85555,VH84815,H301107
VN85556,VH84815,H301107
VN85557,VH84815,H301107
VN85558,VH84815,H301107
VN85559,VH84815,H301107
VN85560,VH84815,H301107
VN85561,VH84815,H301107
VN85562,VH84815,H301107
VN85652,H301125,VH12331
VN85653,H301125,VH12331
VN85654,H301125,VH12331
VN85655,H301125,VH12331
VN85881,M_2210246,VH12348
VN85882,M_2210246,VH12348
VN85883,M_2210246,VH12348
VN85884,M_2210246,VH12348
VN85885,M_2210246,VH12348
VN85886,M_2210246,VH12348
VN85887,M_2210246,VH12348
VN85888,M_2210246,VH12348
VN86015,VJ59170,VJ59437
VN86016,VJ59170,VJ59437
VN86017,VJ59170,VJ59437
VN86018,VJ59170,VJ59437
VN86019,VJ59170,VJ59437
VN86020,VJ59170,VJ59437
VN86021,VJ59170,VJ59437
VN86022,VJ59170,VJ59437
VN86023,VJ59170,VJ59437
VN86429,VN86012,VN86096
VN86430,VN86012,VN86096
VN86431,VN86012,VN86096
VN86432,VN86012,VN86096
VN86433,VN86012,VN86096
VN86434,VN86012,VN86096
VN86435,VN86012,VN86096
VN87038,VN86193,NN30573
VN87039,VN86193,NN30573
VN87040,VN86193,NN30573
VN87041,VN86193,NN30573
VN87042,VN86193,NN30573
VN87043,VN86193,NN30573
VN87090,J745172,VJ59437
VN87091,J745172,VJ59437
VN87092,J745172,VJ59437
VN87093,J745172,VJ59437
VN87094,J745172,VJ59437
VN87096,J745172,VJ59437
VN87097,J745172,VJ59437
VN87098,J745172,VJ59437
VN87511,VN85957,VN86049
VN87512,VN85957,VN86049
VN87513,VN85957,VN86049
VN87514,VN85957,VN86049
VN87515,VN85957,VN86049
VN87516,VN85957,VN86049
VN87517,VN85957,VN86049
VN87518,VN85957,VN86049
VN87519,VN85957,VN86049
